,natureza_acidente,bairro,tipo,dia_da_semana,mes,ano,hora_bruta
4540,1,73,9,2,5,2018,7
4541,1,69,9,2,5,2018,8
4542,1,1,9,2,5,2018,9
4543,0,8,10,2,5,2018,9
4544,1,85,9,2,5,2018,9
4545,1,34,9,2,5,2018,10
4546,0,51,9,2,5,2018,10
4547,1,49,9,2,5,2018,11
4548,1,34,9,2,5,2018,12
4549,1,12,9,2,5,2018,12
4550,1,81,9,2,5,2018,12
4551,1,13,9,2,5,2018,13
4552,1,74,9,2,5,2018,13
4553,1,13,9,2,5,2018,13
4554,1,85,9,2,5,2018,14
4555,1,25,9,2,5,2018,14
4556,1,49,9,2,5,2018,15
4557,0,78,10,2,5,2018,15
4558,1,35,9,2,5,2018,15
4559,1,49,9,2,5,2018,16
4560,1,58,9,2,5,2018,16
4561,1,34,9,2,5,2018,16
4562,1,13,9,2,5,2018,17
4563,0,25,2,2,5,2018,18
4564,1,12,9,2,5,2018,18
4565,1,12,9,2,5,2018,18
4566,1,12,9,2,5,2018,18
4567,1,58,9,2,5,2018,18
4568,1,78,9,2,5,2018,18
4569,1,1,9,2,5,2018,21
4570,1,69,9,3,5,2018,5
4571,1,31,9,3,5,2018,6
4572,1,69,9,3,5,2018,7
4573,1,8,9,3,5,2018,7
4574,1,12,6,3,5,2018,7
4575,0,22,9,3,5,2018,9
4576,1,79,9,3,5,2018,9
4577,1,12,9,3,5,2018,9
4578,1,22,9,3,5,2018,10
4579,0,57,9,3,5,2018,12
4580,1,42,9,3,5,2018,12
4581,1,12,9,3,5,2018,13
4582,1,37,9,3,5,2018,13
4583,1,46,9,3,5,2018,14
4584,1,12,9,3,5,2018,14
4585,1,49,9,3,5,2018,14
4586,1,31,9,3,5,2018,16
4587,1,12,9,3,5,2018,17
4588,0,13,9,4,5,2018,7
4589,0,49,9,4,5,2018,9
4590,1,40,9,4,5,2018,13
4591,1,50,9,4,5,2018,14
4592,1,45,9,4,5,2018,15
4593,0,23,9,4,5,2018,17
4594,1,14,9,5,5,2018,1
4595,1,7,9,5,5,2018,7
4596,1,24,9,5,5,2018,7
4597,1,7,9,5,5,2018,12
4598,0,78,10,5,5,2018,14
4599,1,42,9,5,5,2018,22
4600,1,85,9,6,5,2018,1
4601,0,37,9,6,5,2018,7
4602,1,30,10,6,5,2018,8
4603,0,49,9,6,5,2018,12
4604,1,12,9,6,5,2018,15
4605,1,23,9,6,5,2018,16
4606,0,23,9,6,5,2018,16
4607,1,12,9,6,5,2018,17
4608,1,24,9,6,5,2018,19
4609,1,39,9,6,5,2018,20
4610,1,63,9,6,5,2018,23
4611,1,49,9,0,5,2018,7
4612,1,78,9,0,5,2018,9
4613,1,12,9,0,5,2018,10
4614,0,34,10,0,5,2018,12
4615,1,13,9,0,5,2018,15
4616,1,85,9,0,5,2018,18
4617,1,58,9,0,5,2018,18
4618,1,22,9,0,5,2018,21
4619,1,78,9,0,5,2018,22
4620,0,25,9,1,5,2018,7
4621,1,42,9,1,5,2018,8
4622,1,46,9,1,5,2018,9
4623,1,12,9,1,5,2018,11
4624,1,1,9,1,5,2018,16
4625,1,24,9,1,5,2018,16
4626,0,92,3,1,5,2018,17
4627,0,12,2,1,5,2018,19
4628,1,12,9,1,5,2018,23
4629,1,64,9,2,5,2018,3
4630,1,69,9,2,5,2018,6
4631,1,49,9,2,5,2018,8
4632,1,41,9,2,5,2018,9
4633,1,45,9,2,5,2018,10
4634,1,12,9,2,5,2018,10
4635,1,83,9,2,5,2018,11
4636,1,81,9,2,5,2018,11
4637,1,37,9,2,5,2018,12
4638,1,34,9,2,5,2018,12
4639,1,12,9,2,5,2018,13
4640,1,13,9,2,5,2018,13
4641,1,50,9,2,5,2018,14
4642,1,75,9,2,5,2018,15
4643,0,64,3,2,5,2018,16
4644,1,69,9,2,5,2018,17
4645,1,39,9,2,5,2018,19
4646,0,13,9,2,5,2018,20
4647,1,73,9,2,5,2018,21
4648,0,66,9,2,5,2018,22
4649,1,42,9,3,5,2018,9
4650,1,0,9,3,5,2018,9
4651,0,28,9,3,5,2018,10
4652,1,12,9,3,5,2018,11
4653,1,12,9,3,5,2018,11
4654,1,81,9,3,5,2018,11
4655,1,87,9,3,5,2018,12
4656,0,12,9,3,5,2018,15
4657,0,12,10,3,5,2018,17
4658,1,25,9,3,5,2018,18
4659,0,34,3,3,5,2018,19
4660,1,55,9,3,5,2018,22
4661,0,22,9,4,6,2018,6
4662,1,22,9,4,6,2018,6
4663,1,69,9,4,6,2018,7
4664,1,12,9,4,6,2018,7
4665,1,12,9,4,6,2018,8
4666,0,52,3,4,6,2018,9
4667,1,67,9,4,6,2018,9
4668,1,12,9,4,6,2018,9
4669,0,63,9,4,6,2018,10
4670,1,9,9,4,6,2018,10
4671,1,40,9,4,6,2018,12
4672,1,1,9,4,6,2018,12
4673,1,73,9,4,6,2018,14
4674,0,69,9,4,6,2018,14
4675,1,13,9,4,6,2018,15
4676,1,12,9,4,6,2018,16
4677,0,1,9,4,6,2018,16
4678,1,49,9,4,6,2018,16
4679,1,1,9,4,6,2018,16
4680,1,81,9,4,6,2018,18
4681,1,12,9,4,6,2018,19
4682,0,15,10,4,6,2018,19
4683,1,81,9,4,6,2018,20
4684,1,12,9,4,6,2018,21
4685,1,49,9,4,6,2018,22
4686,0,56,9,4,6,2018,23
4687,1,51,9,5,6,2018,6
4688,1,47,9,5,6,2018,8
4689,1,34,9,5,6,2018,9
4690,1,84,9,5,6,2018,9
4691,1,11,9,5,6,2018,10
4692,1,81,9,5,6,2018,11
4693,0,8,9,5,6,2018,13
4694,1,50,9,5,6,2018,13
4695,1,23,9,5,6,2018,13
4696,0,39,9,5,6,2018,15
4697,1,12,9,5,6,2018,15
4698,1,25,9,5,6,2018,16
4699,1,12,9,5,6,2018,18
4700,1,69,9,5,6,2018,18
4701,1,67,9,5,6,2018,19
4702,1,85,9,5,6,2018,20
4703,1,47,9,5,6,2018,21
4704,0,12,9,5,6,2018,22
4705,1,34,9,6,6,2018,0
4706,1,12,9,6,6,2018,0
4707,0,12,6,6,6,2018,2
4708,0,10,9,6,6,2018,2
4709,1,12,9,6,6,2018,8
4710,0,27,9,6,6,2018,11
4711,1,90,6,6,6,2018,12
4712,0,23,9,6,6,2018,14
4713,1,27,9,6,6,2018,14
4714,0,75,9,6,6,2018,14
4715,1,12,5,6,6,2018,14
4716,1,12,9,6,6,2018,15
4717,1,25,9,6,6,2018,15
4718,1,7,9,6,6,2018,16
4719,1,25,9,6,6,2018,16
4720,1,78,9,6,6,2018,18
4721,2,92,3,6,6,2018,19
4722,1,53,9,6,6,2018,19
4723,1,25,9,6,6,2018,19
4724,0,83,9,6,6,2018,20
4725,1,13,9,6,6,2018,21
4726,1,51,9,0,6,2018,1
4727,1,67,9,0,6,2018,6
4728,1,12,9,0,6,2018,7
4729,0,19,9,0,6,2018,8
4730,1,79,9,0,6,2018,8
4731,0,49,9,0,6,2018,8
4732,1,28,9,0,6,2018,9
4733,1,60,9,0,6,2018,9
4734,1,78,9,0,6,2018,9
4735,0,45,9,0,6,2018,9
4736,1,49,9,0,6,2018,9
4737,1,7,9,0,6,2018,9
4738,1,49,9,0,6,2018,9
4739,1,27,9,0,6,2018,9
4740,1,12,9,0,6,2018,10
4741,1,14,9,0,6,2018,10
4742,1,34,9,0,6,2018,10
4743,1,1,9,0,6,2018,11
4744,1,12,9,0,6,2018,11
4745,1,13,9,0,6,2018,11
4746,1,1,9,0,6,2018,12
4747,1,1,9,0,6,2018,12
4748,1,12,9,0,6,2018,12
4749,0,14,9,0,6,2018,13
4750,1,86,9,0,6,2018,14
4751,1,42,9,0,6,2018,14
4752,1,13,9,0,6,2018,14
4753,1,50,9,0,6,2018,14
4754,1,9,9,0,6,2018,14
4755,1,37,9,0,6,2018,16
4756,1,74,9,0,6,2018,16
4757,1,58,9,0,6,2018,16
4758,1,69,9,0,6,2018,17
4759,0,49,3,0,6,2018,17
4760,1,8,9,0,6,2018,18
4761,1,87,9,0,6,2018,18
4762,1,50,13,0,6,2018,19
4763,1,50,9,0,6,2018,20
4764,1,58,9,0,6,2018,21
4765,0,39,3,0,6,2018,22
4766,1,49,9,1,6,2018,0
4767,1,25,9,1,6,2018,6
4768,1,55,9,1,6,2018,7
4769,1,1,9,1,6,2018,7
4770,1,58,9,1,6,2018,7
4771,1,12,9,1,6,2018,7
4772,1,34,9,1,6,2018,7
4773,1,22,9,1,6,2018,8
4774,1,85,9,1,6,2018,9
4775,1,39,9,1,6,2018,9
4776,1,81,9,1,6,2018,9
4777,1,12,9,1,6,2018,10
4778,1,34,9,1,6,2018,11
4779,1,34,9,1,6,2018,11
4780,1,58,9,1,6,2018,11
4781,1,23,9,1,6,2018,11
4782,1,31,9,1,6,2018,11
4783,1,78,9,1,6,2018,12
4784,1,9,9,1,6,2018,13
4785,1,24,9,1,6,2018,13
4786,1,78,9,1,6,2018,13
4787,1,58,9,1,6,2018,13
4788,1,76,9,1,6,2018,13
4789,1,49,9,1,6,2018,13
4790,1,54,9,1,6,2018,13
4791,1,54,9,1,6,2018,14
4792,0,1,9,1,6,2018,14
4793,0,85,9,1,6,2018,15
4794,1,34,9,1,6,2018,15
4795,0,92,9,1,6,2018,15
4796,0,75,9,1,6,2018,15
4797,1,66,9,1,6,2018,16
4798,0,52,9,1,6,2018,16
4799,1,86,9,1,6,2018,16
4800,1,23,9,1,6,2018,17
4801,1,1,9,1,6,2018,17
4802,1,34,9,1,6,2018,17
4803,1,92,9,1,6,2018,17
4804,1,91,9,1,6,2018,18
4805,0,22,9,1,6,2018,19
4806,1,12,9,1,6,2018,19
4807,1,79,9,1,6,2018,19
4808,1,83,9,1,6,2018,20
4809,1,13,9,1,6,2018,21
4810,1,3,9,1,6,2018,21
4811,1,12,9,1,6,2018,23
4812,1,58,9,1,6,2018,23
4813,0,12,9,2,6,2018,1
4814,1,50,9,2,6,2018,7
4815,1,7,9,2,6,2018,7
4816,1,81,9,2,6,2018,7
4817,1,12,9,2,6,2018,7
4818,1,12,9,2,6,2018,7
4819,1,25,9,2,6,2018,8
4820,1,50,9,2,6,2018,9
4821,0,49,9,2,6,2018,9
4822,0,90,9,2,6,2018,9
4823,1,12,9,2,6,2018,10
4824,1,49,9,2,6,2018,10
4825,1,49,9,2,6,2018,11
4826,1,48,9,2,6,2018,12
4827,1,13,9,2,6,2018,12
4828,1,64,9,2,6,2018,13
4829,1,1,9,2,6,2018,13
4830,1,12,9,2,6,2018,13
4831,1,34,9,2,6,2018,13
4832,0,13,9,2,6,2018,13
4833,1,81,15,2,6,2018,13
4834,1,1,9,2,6,2018,14
4835,1,31,9,2,6,2018,14
4836,1,83,9,2,6,2018,15
4837,1,34,9,2,6,2018,16
4838,1,34,9,2,6,2018,17
4839,1,24,9,2,6,2018,18
4840,0,37,9,2,6,2018,18
4841,1,13,9,2,6,2018,21
4842,0,39,9,2,6,2018,23
4843,0,78,9,3,6,2018,0
4844,1,34,9,3,6,2018,1
4845,1,1,9,3,6,2018,5
4846,1,78,9,3,6,2018,8
4847,1,49,9,3,6,2018,8
4848,1,69,9,3,6,2018,8
4849,1,38,9,3,6,2018,8
4850,1,12,9,3,6,2018,8
4851,1,23,9,3,6,2018,9
4852,1,52,9,3,6,2018,9
4853,1,40,9,3,6,2018,9
4854,1,12,9,3,6,2018,10
4855,0,81,10,3,6,2018,10
4856,1,49,9,3,6,2018,11
4857,1,58,9,3,6,2018,11
4858,1,11,9,3,6,2018,12
4859,0,90,9,3,6,2018,12
4860,1,50,9,3,6,2018,12
4861,1,81,9,3,6,2018,12
4862,1,50,9,3,6,2018,12
4863,1,24,9,3,6,2018,12
4864,0,52,9,3,6,2018,13
4865,1,14,9,3,6,2018,13
4866,1,25,6,3,6,2018,14
4867,1,49,9,3,6,2018,14
4868,1,47,9,3,6,2018,14
4869,1,23,9,3,6,2018,14
4870,0,31,9,3,6,2018,14
4871,0,83,9,3,6,2018,15
4872,1,12,9,3,6,2018,16
4873,1,13,9,3,6,2018,16
4874,0,34,9,3,6,2018,18
4875,1,31,9,3,6,2018,18
4876,1,12,9,3,6,2018,18
4877,0,49,9,3,6,2018,18
4878,1,50,9,3,6,2018,18
4879,1,73,9,3,6,2018,19
4880,0,84,9,3,6,2018,19
4881,1,92,9,3,6,2018,20
4882,1,50,9,3,6,2018,20
4883,0,1,9,3,6,2018,20
4884,0,8,3,4,6,2018,6
4885,1,25,9,4,6,2018,6
4886,0,25,9,4,6,2018,7
4887,1,42,9,4,6,2018,7
4888,1,27,9,4,6,2018,7
4889,1,39,9,4,6,2018,8
4890,1,45,9,4,6,2018,8
4891,1,85,9,4,6,2018,9
4892,1,25,9,4,6,2018,9
4893,1,81,9,4,6,2018,10
4894,0,13,9,4,6,2018,10
4895,1,51,9,4,6,2018,10
4896,1,1,9,4,6,2018,10
4897,1,23,9,4,6,2018,11
4898,1,19,9,4,6,2018,11
4899,1,87,9,4,6,2018,11
4900,1,39,9,4,6,2018,12
4901,1,90,9,4,6,2018,12
4902,1,12,9,4,6,2018,12
4903,1,78,9,4,6,2018,13
4904,0,83,3,4,6,2018,13
4905,0,50,9,4,6,2018,13
4906,1,23,9,4,6,2018,13
4907,1,64,9,4,6,2018,13
4908,0,83,9,4,6,2018,14
4909,0,6,9,4,6,2018,14
4910,1,79,9,4,6,2018,15
4911,1,49,9,4,6,2018,15
4912,1,50,9,4,6,2018,15
4913,1,49,9,4,6,2018,15
4914,1,35,9,4,6,2018,17
4915,2,19,9,4,6,2018,17
4916,0,12,9,4,6,2018,17
4917,1,22,9,4,6,2018,17
4918,1,1,9,4,6,2018,17
4919,1,58,9,4,6,2018,18
4920,1,12,9,4,6,2018,18
4921,1,34,9,4,6,2018,22
4922,0,39,9,5,6,2018,5
4923,0,34,3,5,6,2018,6
4924,1,34,9,5,6,2018,8
4925,0,1,9,5,6,2018,8
4926,1,25,9,5,6,2018,9
4927,1,73,9,5,6,2018,10
4928,1,49,9,5,6,2018,11
4929,1,69,9,5,6,2018,11
4930,1,11,9,5,6,2018,12
4931,1,92,9,5,6,2018,12
4932,0,8,3,5,6,2018,12
4933,1,1,9,5,6,2018,13
4934,1,12,9,5,6,2018,13
4935,0,92,9,5,6,2018,14
4936,1,45,9,5,6,2018,14
4937,1,1,9,5,6,2018,14
4938,1,49,9,5,6,2018,14
4939,1,39,9,5,6,2018,15
4940,0,42,9,5,6,2018,18
4941,0,51,9,5,6,2018,19
4942,1,84,9,5,6,2018,18
4943,1,90,9,5,6,2018,19
4944,1,39,9,5,6,2018,19
4945,0,40,9,5,6,2018,21
4946,1,49,9,5,6,2018,22
4947,1,8,9,6,6,2018,5
4948,0,45,3,6,6,2018,7
4949,1,51,9,6,6,2018,10
4950,1,58,9,6,6,2018,12
4951,1,35,9,6,6,2018,12
4952,1,39,9,6,6,2018,12
4953,1,12,9,6,6,2018,13
4954,0,22,9,6,6,2018,13
4955,1,69,9,6,6,2018,15
4956,0,56,6,6,6,2018,16
4957,1,12,9,6,6,2018,18
4958,1,12,9,6,6,2018,20
4959,1,12,9,0,6,2018,7
4960,0,53,9,0,6,2018,7
4961,1,12,9,0,6,2018,7
4962,0,23,3,0,6,2018,8
4963,1,51,9,0,6,2018,8
4964,0,24,9,0,6,2018,9
4965,1,47,9,0,6,2018,10
4966,1,58,9,0,6,2018,10
4967,1,22,9,0,6,2018,10
4968,1,34,9,0,6,2018,10
4969,1,12,9,0,6,2018,10
4970,1,13,9,0,6,2018,10
4971,1,1,9,0,6,2018,11
4972,1,48,9,0,6,2018,11
4973,1,84,9,0,6,2018,11
4974,1,20,9,0,6,2018,12
4975,1,1,9,0,6,2018,13
4976,1,84,9,0,6,2018,13
4977,1,12,9,0,6,2018,14
4978,1,58,9,0,6,2018,14
4979,1,69,9,0,6,2018,14
4980,1,48,9,0,6,2018,15
4981,1,90,9,0,6,2018,15
4982,1,13,9,0,6,2018,15
4983,1,69,9,0,6,2018,16
4984,1,12,9,0,6,2018,16
4985,1,49,9,0,6,2018,16
4986,1,12,9,0,6,2018,17
4987,1,75,9,0,6,2018,17
4988,1,24,9,0,6,2018,18
4989,1,89,9,0,6,2018,20
4990,0,12,9,0,6,2018,21
4991,1,12,9,0,6,2018,23
4992,1,12,9,1,6,2018,0
4993,1,12,9,1,6,2018,7
4994,1,1,9,1,6,2018,7
4995,1,58,9,1,6,2018,7
4996,1,49,9,1,6,2018,9
4997,1,81,9,1,6,2018,9
4998,0,37,9,1,6,2018,11
4999,1,40,9,1,6,2018,11
5000,1,14,9,1,6,2018,11
5001,1,12,9,1,6,2018,12
5002,1,49,9,1,6,2018,12
5003,1,50,9,1,6,2018,12
5004,1,12,9,1,6,2018,12
5005,1,89,9,1,6,2018,12
5006,1,12,9,1,6,2018,13
5007,1,90,9,1,6,2018,14
5008,1,58,9,1,6,2018,14
5009,1,40,9,1,6,2018,14
5010,1,12,9,1,6,2018,15
5011,1,52,9,1,6,2018,15
5012,1,12,9,1,6,2018,15
5013,1,39,9,1,6,2018,15
5014,1,58,9,1,6,2018,15
5015,1,23,9,1,6,2018,16
5016,1,79,9,1,6,2018,16
5017,1,23,9,1,6,2018,17
5018,1,50,13,1,6,2018,18
5019,1,12,9,1,6,2018,18
5020,1,41,9,1,6,2018,19
5021,1,42,9,1,6,2018,19
5022,0,34,9,1,6,2018,19
5023,1,42,9,1,6,2018,19
5024,0,22,9,1,6,2018,20
5025,1,88,9,1,6,2018,20
5026,1,28,9,1,6,2018,20
5027,1,48,9,1,6,2018,20
5028,1,39,9,1,6,2018,21
5029,1,81,6,1,6,2018,21
5030,1,45,9,1,6,2018,23
5031,0,84,9,1,6,2018,23
5032,0,74,9,2,6,2018,7
5033,1,58,9,2,6,2018,7
5034,1,64,9,2,6,2018,8
5035,1,81,9,2,6,2018,8
5036,0,37,9,2,6,2018,8
5037,1,50,9,2,6,2018,10
5038,1,58,9,2,6,2018,10
5039,1,84,9,2,6,2018,10
5040,1,53,9,2,6,2018,10
5041,1,13,9,2,6,2018,10
5042,1,50,9,2,6,2018,11
5043,1,51,9,2,6,2018,11
5044,1,42,9,2,6,2018,11
5045,1,69,9,2,6,2018,12
5046,1,58,9,2,6,2018,12
5047,1,31,9,2,6,2018,13
5048,1,49,9,2,6,2018,14
5049,2,45,9,2,6,2018,14
5050,1,53,9,2,6,2018,14
5051,1,12,9,2,6,2018,14
5052,1,34,9,2,6,2018,15
5053,1,39,9,2,6,2018,15
5054,1,0,9,2,6,2018,16
5055,1,12,9,2,6,2018,16
5056,1,22,9,2,6,2018,17
5057,1,37,9,2,6,2018,17
5058,1,1,9,2,6,2018,17
5059,1,66,9,2,6,2018,18
5060,1,49,9,2,6,2018,18
5061,1,49,9,2,6,2018,19
5062,0,69,9,2,6,2018,19
5063,1,90,9,2,6,2018,21
5064,1,12,9,2,6,2018,22
5065,1,25,9,3,6,2018,6
5066,1,50,9,3,6,2018,6
5067,1,49,9,3,6,2018,6
5068,1,49,9,3,6,2018,7
5069,1,47,9,3,6,2018,7
5070,1,7,9,3,6,2018,7
5071,1,50,9,3,6,2018,7
5072,1,45,9,3,6,2018,8
5073,1,34,9,3,6,2018,8
5074,1,37,9,3,6,2018,9
5075,1,40,9,3,6,2018,9
5076,1,42,9,3,6,2018,9
5077,0,7,9,3,6,2018,9
5078,0,13,3,3,6,2018,10
5079,1,90,9,3,6,2018,10
5080,0,24,9,3,6,2018,12
5081,1,50,9,3,6,2018,12
5082,1,34,9,3,6,2018,12
5083,1,12,9,3,6,2018,13
5084,0,86,3,3,6,2018,14
5085,1,23,9,3,6,2018,14
5086,1,1,9,3,6,2018,15
5087,1,78,9,3,6,2018,15
5088,1,50,9,3,6,2018,16
5089,1,34,9,3,6,2018,16
5090,1,19,9,3,6,2018,17
5091,1,12,9,3,6,2018,17
5092,1,7,6,3,6,2018,17
5093,1,7,9,3,6,2018,17
5094,1,42,9,3,6,2018,18
5095,1,23,6,3,6,2018,18
5096,1,25,9,3,6,2018,18
5097,1,7,9,3,6,2018,18
5098,0,31,9,3,6,2018,18
5099,1,39,9,3,6,2018,19
5100,1,86,9,3,6,2018,19
5101,1,27,9,3,6,2018,19
5102,1,83,9,3,6,2018,19
5103,0,55,9,3,6,2018,20
5104,1,89,9,3,6,2018,21
5105,0,66,9,3,6,2018,22
5106,1,8,9,4,6,2018,0
5107,1,45,9,4,6,2018,0
5108,1,20,6,4,6,2018,1
5109,1,58,9,4,6,2018,6
5110,1,7,9,4,6,2018,7
5111,1,39,9,4,6,2018,7
5112,1,37,9,4,6,2018,7
5113,1,49,9,4,6,2018,8
5114,0,49,9,4,6,2018,9
5115,0,34,3,4,6,2018,9
5116,1,23,9,4,6,2018,9
5117,1,58,9,4,6,2018,9
5118,1,11,9,4,6,2018,11
5119,1,58,9,4,6,2018,11
5120,1,49,9,4,6,2018,12
5121,1,67,9,4,6,2018,13
5122,1,67,9,4,6,2018,13
5123,1,11,9,4,6,2018,14
5124,1,75,9,4,6,2018,15
5125,1,12,9,4,6,2018,15
5126,1,58,9,4,6,2018,15
5127,0,6,9,4,6,2018,16
5128,1,25,9,4,6,2018,16
5129,1,22,9,4,6,2018,16
5130,1,12,9,4,6,2018,18
5131,1,1,9,4,6,2018,18
5132,1,85,9,4,6,2018,18
5133,1,25,9,4,6,2018,19
5134,1,49,9,4,6,2018,20
5135,1,49,9,4,6,2018,20
5136,1,67,9,4,6,2018,21
5137,0,34,9,4,6,2018,22
5138,1,58,9,4,6,2018,22
5139,1,24,9,4,6,2018,23
5140,1,81,9,4,6,2018,23
5141,1,49,9,4,6,2018,23
5142,1,78,6,5,6,2018,6
5143,1,45,9,5,6,2018,8
5144,1,55,9,5,6,2018,8
5145,1,91,9,5,6,2018,8
5146,1,40,9,5,6,2018,10
5147,1,35,9,5,6,2018,11
5148,1,53,9,5,6,2018,11
5149,1,46,9,5,6,2018,12
5150,1,34,9,5,6,2018,18
5151,1,81,9,5,6,2018,19
5152,1,37,9,5,6,2018,13
5153,1,75,9,5,6,2018,14
5154,0,13,3,5,6,2018,15
5155,1,0,9,5,6,2018,15
5156,1,66,9,5,6,2018,15
5157,1,75,9,5,6,2018,15
5158,1,25,9,5,6,2018,18
5159,1,1,9,5,6,2018,20
5160,1,12,6,5,6,2018,22
5161,1,81,9,5,6,2018,23
5162,1,12,9,6,6,2018,0
5163,1,24,9,6,6,2018,1
5164,1,0,9,6,6,2018,1
5165,1,1,9,6,6,2018,10
5166,0,7,9,6,6,2018,11
5167,1,23,9,6,6,2018,11
5168,1,7,9,6,6,2018,11
5169,1,16,9,6,6,2018,12
5170,1,12,9,6,6,2018,12
5171,1,49,9,6,6,2018,13
5172,1,73,9,6,6,2018,13
5173,0,6,9,6,6,2018,13
5174,1,12,9,6,6,2018,13
5175,1,6,9,6,6,2018,14
5176,1,22,9,6,6,2018,14
5177,0,81,6,6,6,2018,21
5178,0,75,9,6,6,2018,22
5179,0,85,9,6,6,2018,22
5180,1,49,9,6,6,2018,23
5181,1,12,9,6,6,2018,23
5182,1,78,6,0,6,2018,0
5183,0,35,9,0,6,2018,6
5184,0,20,9,0,6,2018,7
5185,1,79,9,0,6,2018,7
5186,1,79,9,0,6,2018,7
5187,1,12,9,0,6,2018,7
5188,0,90,9,0,6,2018,7
5189,1,49,9,0,6,2018,8
5190,1,35,9,0,6,2018,8
5191,1,90,9,0,6,2018,8
5192,1,13,9,0,6,2018,9
5193,0,81,3,0,6,2018,10
5194,1,39,9,0,6,2018,10
5195,1,24,9,0,6,2018,10
5196,1,78,9,0,6,2018,10
5197,0,12,9,0,6,2018,10
5198,1,3,9,0,6,2018,10
5199,0,51,9,0,6,2018,10
5200,1,0,9,0,6,2018,11
5201,1,46,9,0,6,2018,11
5202,1,25,9,0,6,2018,11
5203,1,23,9,0,6,2018,11
5204,1,12,13,0,6,2018,11
5205,1,81,9,0,6,2018,12
5206,1,38,9,0,6,2018,12
5207,1,51,9,0,6,2018,12
5208,1,90,9,0,6,2018,13
5209,1,50,9,0,6,2018,13
5210,0,64,9,0,6,2018,14
5211,1,13,9,0,6,2018,14
5212,1,81,9,0,6,2018,14
5213,1,46,9,0,6,2018,15
5214,1,39,9,0,6,2018,15
5215,1,83,9,0,6,2018,16
5216,1,42,9,0,6,2018,16
5217,1,7,9,0,6,2018,16
5218,1,12,9,0,6,2018,16
5219,1,69,9,0,6,2018,16
5220,1,49,9,0,6,2018,16
5221,0,12,9,0,6,2018,16
5222,1,89,9,0,6,2018,17
5223,1,26,9,0,6,2018,18
5224,0,8,9,0,6,2018,18
5225,1,49,9,0,6,2018,18
5226,1,15,6,0,6,2018,19
5227,1,39,9,0,6,2018,20
5228,1,12,9,1,6,2018,6
5229,1,34,9,1,6,2018,7
5230,1,7,9,1,6,2018,7
5231,1,12,9,1,6,2018,8
5232,1,75,9,1,6,2018,8
5233,1,49,9,1,6,2018,8
5234,1,43,9,1,6,2018,8
5235,1,13,9,1,6,2018,8
5236,1,58,9,1,6,2018,9
5237,1,58,9,1,6,2018,10
5238,1,23,9,1,6,2018,10
5239,0,12,9,1,6,2018,12
5240,0,12,9,1,6,2018,12
5241,1,23,9,1,6,2018,12
5242,1,49,9,1,6,2018,13
5243,1,69,9,1,6,2018,14
5244,1,85,9,1,6,2018,14
5245,1,87,9,1,6,2018,15
5246,1,49,9,1,6,2018,17
5247,1,69,9,1,6,2018,17
5248,1,1,9,1,6,2018,18
5249,1,69,9,1,6,2018,19
5250,0,67,9,1,6,2018,19
5251,1,50,9,1,6,2018,19
5252,0,75,9,1,6,2018,19
5253,1,22,9,1,6,2018,19
5254,1,75,9,1,6,2018,20
5255,1,23,9,1,6,2018,20
5256,1,76,9,1,6,2018,20
5257,1,54,9,1,6,2018,21
5258,0,49,6,2,6,2018,1
5259,1,49,9,2,6,2018,7
5260,1,78,9,2,6,2018,8
5261,0,45,9,2,6,2018,8
5262,1,19,6,2,6,2018,8
5263,1,19,6,2,6,2018,8
5264,1,1,9,2,6,2018,8
5265,1,40,9,2,6,2018,8
5266,1,84,9,2,6,2018,8
5267,1,42,9,2,6,2018,9
5268,1,53,9,2,6,2018,9
5269,1,23,9,2,6,2018,9
5270,1,75,9,2,6,2018,9
5271,0,39,6,2,6,2018,10
5272,0,12,9,2,6,2018,10
5273,1,47,9,2,6,2018,10
5274,1,50,9,2,6,2018,10
5275,1,49,9,2,6,2018,11
5276,1,37,9,2,6,2018,12
5277,1,12,9,2,6,2018,12
5278,0,7,9,2,6,2018,12
5279,1,49,9,2,6,2018,12
5280,1,91,9,2,6,2018,13
5281,1,78,9,2,6,2018,13
5282,1,69,9,2,6,2018,13
5283,1,81,9,2,6,2018,14
5284,1,49,9,2,6,2018,15
5285,1,90,9,2,6,2018,15
5286,1,48,9,2,6,2018,15
5287,1,50,9,2,6,2018,15
5288,1,42,9,2,6,2018,16
5289,1,45,9,2,6,2018,17
5290,1,12,9,3,6,2018,4
5291,1,1,9,3,6,2018,7
5292,1,13,9,3,6,2018,7
5293,1,40,9,3,6,2018,8
5294,1,46,9,3,6,2018,8
5295,1,25,9,3,6,2018,9
5296,1,69,9,3,6,2018,9
5297,1,1,9,3,6,2018,9
5298,1,11,9,3,6,2018,9
5299,0,57,15,3,6,2018,10
5300,1,39,9,3,6,2018,10
5301,1,45,9,3,6,2018,11
5302,1,64,9,3,6,2018,12
5303,1,58,9,3,6,2018,11
5304,1,37,9,3,6,2018,12
5305,1,47,9,3,6,2018,15
5306,0,1,9,3,6,2018,15
5307,0,81,9,3,6,2018,15
5308,1,12,9,3,6,2018,15
5309,1,13,9,3,6,2018,16
5310,0,84,9,3,6,2018,16
5311,1,49,9,3,6,2018,16
5312,0,31,9,3,6,2018,17
5313,1,39,9,3,6,2018,17
5314,0,51,9,3,6,2018,17
